2,1308.5,1275.1
7,4595.8,7645.7
12,8020.8,8120.8
17,7974.9,9733.3
22,9833.5,9154.1
27,11300.3,11599.9
32,22787.6,5925.1
37,18504.1,4804.1
42,15996.0,4220.8
47,13116.6,5129.3
52,15379.1,4733.2
57,13016.6,7041.6
62,11008.4,6745.8
67,8762.5,6437.5
72,9408.4,7770.9
77,10504.3,7891.8
82,12833.5,8808.2
87,10875.0,10920.9
92,12233.6,9816.9
97,12508.5,10954.0
102,13995.7,11166.7
107,15729.0,12616.5
112,14716.8,12858.3
117,15762.7,14012.5
122,16941.7,13699.7
127,18195.8,16391.8
132,18495.7,15858.3
137,21074.9,16595.9
142,21383.4,17075.0
147,22833.2,18383.2
152,23562.4,18795.9
157,24716.7,19374.9
162,25916.7,20195.7
167,27545.8,20679.2
172,25662.4,21420.8
177,25733.2,22112.4
182,26321.1,22287.6
187,27766.7,24212.5
192,29162.5,23812.6
197,29462.6,25020.8
202,30150.0,25520.8
207,30754.3,28270.9
212,32245.9,28266.8
217,34137.4,28025.0
222,34458.3,28366.5
227,34762.5,32062.4
232,36749.9,30083.3
237,36520.9,31304.1
242,38249.9,33691.6
247,40262.8,34541.8
252,40595.6,34903.9
257,41387.5,35216.7
262,43674.9,36758.3
267,43045.8,36166.7
272,47012.3,37808.4
277,46666.7,37225.2
282,47333.2,38470.8
287,48133.4,39887.4
292,48474.9,40491.4
297,51020.7,39787.5
302,51991.7,45162.3
307,53183.5,8650.2
312,53495.8,9904.2
317,54862.3,8958.3
322,56766.7,9296.0
327,56754.1,9274.9
332,59412.6,9329.0
337,59629.2,9583.3
342,57833.3,9612.7
347,57799.8,10258.3
352,60808.2,12466.7
357,57408.1,10445.8
362,57470.9,10850.0
367,59100.1,11125.0
372,61229.3,10783.3
377,63408.3,11545.5
382,63045.7,11287.5
387,64650.2,11899.9
392,67050.1,12075.1
397,77087.6,13908.5
402,69795.9,12483.3
407,68900.0,12262.4
412,71733.3,12712.6
417,71041.7,12316.5
422,73416.6,12725.0
427,79312.5,12954.0
432,75808.2,12987.5
437,75595.7,12837.7
442,83645.6,13237.5
447,79491.7,13479.1
452,78116.9,13525.1
457,79971.1,14074.9
462,85362.4,14837.4
467,87625.0,19320.8
472,100103.9,16399.9
477,88100.0,15204.2
482,88549.9,14808.3
487,92646.0,15274.9
492,92304.0,14883.3
497,92716.5,15520.8
502,95304.4,15883.3
507,68708.2,15595.8
512,66229.3,15895.9
517,67858.2,16016.7
522,68433.1,16141.5
527,65941.8,16404.1
532,70612.5,17254.3
537,73266.8,24591.7
542,84254.1,18200.1
547,71016.7,18246.0
552,72395.9,18637.6
557,70725.0,17483.4
562,75891.7,18324.9
567,71604.1,17658.4
572,74754.2,18137.5
577,40191.8,18783.6
582,27341.6,19525.0
587,28779.1,19674.8
592,29854.2,19595.8
597,29487.4,20458.3
602,30308.4,21629.2
607,29771.0,19950.2
612,31208.4,20450.0
617,31054.2,20900.0
622,30566.6,21025.2
627,32600.2,21645.7
632,31604.1,22162.4
637,35537.5,34462.5
642,47858.4,22849.8
647,127654.2,24441.6
652,31237.4,22171.0
657,34008.3,21833.4
662,34300.1,22158.3
667,34333.4,23541.8
672,34866.8,23783.1
677,36483.5,24170.9
682,33937.6,23916.8
687,33033.4,24216.5
692,33262.5,24204.1
697,33512.6,24575.1
702,37712.7,24308.4
707,31604.1,24108.3
712,32825.0,24020.9
717,30625.0,24200.1
722,31083.4,24241.5
727,32608.2,24891.8
732,35549.9,25741.7
737,34337.5,30191.4
742,34870.8,28616.7
747,37733.2,31378.9
752,36666.5,25654.4
757,33512.5,26933.5
762,35279.1,27346.0
767,33737.6,26979.0
772,36670.7,27304.0
777,36641.7,28454.0
782,34804.3,30216.8
787,35349.8,28733.6
792,36429.3,29666.6
797,36854.2,30933.3
802,49904.1,28854.1
807,42121.1,27204.0
812,40366.5,27896.0
817,38341.9,29125.1
822,39146.1,28529.1
827,42341.6,31175.0
832,47075.1,45604.2
837,41962.7,31500.0
842,37904.1,31841.6
847,37720.9,32795.7
852,40837.5,33854.3
857,39695.6,33695.8
862,39196.0,35145.7
867,39741.7,33379.1
872,38854.0,34125.0
877,39604.1,35416.8
882,40591.7,35941.7
887,42150.2,36558.4
892,40191.7,36008.4
897,40883.1,37516.7
902,42508.4,38779.1
907,42287.6,42687.6
912,44212.6,39887.5
917,47462.7,41945.8
922,59620.8,36450.0
927,50420.6,33720.8
932,49024.9,32870.7
937,48720.5,33399.9
942,47937.7,40087.6
947,55729.2,35287.7
952,53812.7,35370.8
957,49945.9,41745.8
962,49962.6,42779.2
967,52112.5,44875.0
972,49279.1,43000.0
977,49162.5,46912.5
982,51008.3,53862.5
987,64083.2,38362.8
992,54987.6,36862.5
997,52933.0,48062.4
