2,1924.7,633.3,3.039159955787147
4,3512.4,1325.0,2.6508679245283018
6,6891.6,4583.3,1.503632753692754
8,10762.6,17329.3,0.6210637475258667
10,9216.5,3887.5,2.3708038585209
12,8716.6,3041.6,2.86579431877959
14,8512.5,4891.6,1.740228146209829
16,10437.6,5037.5,2.071980148883375
18,8721.0,7429.3,1.1738656401006824
20,3100.1,12162.5,0.25489003083247685
22,2924.9,8762.6,0.33379362289731357
24,3258.0,11312.5,0.288
26,4000.0,4737.5,0.8443271767810027
28,3891.6,5533.5,0.7032800216860938
30,5608.4,5108.4,1.097878004854749
32,4604.1,6478.9,0.7106298908765378
34,4483.3,6262.4,0.7159076392437405
36,5204.1,7396.0,0.7036371011357491
38,5116.9,7500.0,0.6822533333333333
40,5495.8,8516.8,0.6452893105391697
42,6029.1,9533.3,0.6324252882003085
44,6745.8,9441.7,0.7144687926962305
46,6708.3,11862.6,0.5654999747104344
48,7008.4,11591.7,0.6046050191085
50,7424.9,13695.7,0.5421336623903853
52,9025.1,13695.7,0.6589732543791117
54,9095.7,14900.1,0.6104455674794129
56,8441.6,15529.1,0.5435987919454444
58,8649.9,16420.8,0.526764834843613
60,9250.1,21362.3,0.4330104904434448
62,9662.5,17020.8,0.5676877702575672
64,9666.7,16154.1,0.5984053583919872
66,10074.9,19262.4,0.5230345128332917
68,10804.3,21725.0,0.49732105868814724
70,11075.0,19012.4,0.5825145694388925
72,12904.2,26066.6,0.4950473019112581
74,12020.8,27245.9,0.4411966571117122
76,12449.9,29208.1,0.42624819827376653
78,12770.7,33220.7,0.38441995502803983
80,13187.5,32521.0,0.40550721072537743
82,13900.0,35495.9,0.3915945221842522
84,14020.8,36337.5,0.38584932920536635
86,14504.1,38383.3,0.377875273882131
88,14966.6,38191.7,0.3918809584281402
90,15266.6,44520.9,0.342908611461134
92,15337.5,45487.4,0.33718128536693676
94,21604.3,44445.9,0.4860808308527895
96,18712.5,44558.4,0.4199544866961112
98,17354.1,47383.3,0.3662492903617941
100,21654.3,48350.0,0.447865563598759
